policy,metric,net_pnl,total_ex_funding
ml,mean,86292.47,84903.59
ml,std,609723.06,609718.94
ml,min,-1559156.12,-1560121.88
ml,p5,-811760.76,-812880.58
ml,p95,1193522.14,1192568.34
ml,max,3799394.75,3797826.00
