sim_date,contract,expiry,T_years,expired,mean,std,p5,p25,p50,p75,p95,scen_0,scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10,scen_11,scen_12,scen_13,scen_14,scen_15
2026-01-09,PL_APR_2026,2026-04-29,0.30116358658453113,False,0.012533535516488292,0.0047400517561612355,0.004879467555161597,0.009422039753948981,0.012959013937063932,0.01579211450908383,0.01963194615364228,0.015216201253636784,0.008794775707208814,0.007551421655545821,0.011347148410633404,0.009653025370718752,0.009667276891263777,0.019782205463592165,0.016023577125402904,0.009255663701167201,0.010126115063906583,0.007102336181743566,0.020119614034972387,0.014535034410857038,0.010274961215290715,0.0065802550887380665,0.017966629881808308
2026-01-10,PL_APR_2026,2026-04-29,0.29842573579739906,False,0.009807750318766014,0.004857481050582675,0.0020690189795131916,0.006625837174899144,0.00976300939745322,0.013006381227245073,0.017253115126839205,0.013040677852496317,0.008802564506931615,0.005140629150666253,0.009294824603276757,0.006433007309665326,0.003330242818649489,0.014278382551686541,0.01371449000166308,0.006276441299098306,0.008097326878084685,0.004248861591449388,0.01629921734027521,0.011594189919214898,0.006551667942983188,0.00314605971204226,0.016003695268144318
2026-01-11,PL_APR_2026,2026-04-29,0.29568788501026694,False,0.007324995622561224,0.005019110727847364,-0.0005888871644307372,0.003905585358990191,0.007186897337262558,0.010839773358011642,0.015185091608021846,0.011359081912806237,0.009167573091659015,0.006102818732632381,0.006342765631212952,0.0034153461606234257,0.00284725157487971,0.012243344613460754,0.01198038170205143,0.0064151727829787125,0.009177965874544811,0.003553676111324981,0.010743476182988083,0.005870960637910573,0.006410222817106502,0.0012196498326887502,0.013022158141162041
2026-01-12,PL_APR_2026,2026-04-29,0.2929500342231348,False,0.005164231427694734,0.004944787752526339,-0.0026563932909103977,0.001740606773621209,0.005026289627262016,0.008310883762221277,0.013744513662248558,0.00902037306597338,0.007285260440224078,0.006057274053393041,0.004025761230920881,0.0032324218961958867,0.0007803728149619739,0.008137991018022142,0.012045061777204309,0.0056853151853969745,0.008309653094668221,-0.0008310519755528058,0.008021309259557519,0.004311011297136517,0.0040891794326915285,-0.0006066251693349442,0.012347419625843634
2026-01-13,PL_APR_2026,2026-04-29,0.29021218343600275,False,0.0031194829335160898,0.004907080942020443,-0.004427725501705693,-0.0003801664484818832,0.0033310366091911098,0.006134505402806804,0.011920758763415466,0.006906233536394816,0.0045701426810590175,0.005014183496661055,0.0019047055917899734,0.004784082782092541,-0.003870606308404299,0.005112427684378062,0.006301470396648138,0.007018871462371156,0.007573037718241058,-0.002440281367019578,0.007873042373596708,0.0034611511296875307,0.004026163247343103,-0.0015658241475965326,0.009701826019064698
2026-01-14,PL_APR_2026,2026-04-29,0.2874743326488706,False,0.0016061947639369515,0.00502348265695316,-0.006287877808235897,-0.00177448237845325,0.0013907265547908711,0.00510998870401503,0.010251155823251465,0.006160129501710628,0.0033068153872350715,0.0044457550907166105,0.0006878970198143991,0.006184232451090054,-0.00598364398264174,0.004097731324753336,0.005465423046893714,0.005787211500089621,0.007055707777355969,0.00026124707131703457,0.006640629933203149,0.003451770131815874,0.0015330625052764279,-0.0012125604484234111,0.011316815447254845
2026-01-15,PL_APR_2026,2026-04-29,0.28473648186173856,False,-8.723261280066841e-06,0.00512314592864467,-0.008399276619601563,-0.003528478089347039,1.647859287384225e-05,0.003724565954431763,0.00862528817448879,0.004268155177604213,0.0035395156345473687,0.0041775136616493055,0.003377676835401235,0.00811242624570645,-0.006573811024661462,0.001684920612574332,0.003946706422769393,0.005776072100052437,0.0034761447273616046,-0.0007585318706905526,0.00679084050808371,-0.0004206905855550073,0.004833530112396387,-0.005894278001611518,0.006522421560990947
2026-01-16,PL_APR_2026,2026-04-29,0.28199863107460643,False,-0.0011446624193422747,0.005166614587407198,-0.009936507834052075,-0.004632656448029614,-0.0011648120161870498,0.002772308330426838,0.007045116182020824,0.0028103577366299483,0.00014246047679644463,0.0028014703314126694,0.000968424166973396,0.00615550159269194,-0.007342308842026259,-0.0011049973321911113,0.003941226705229284,0.005321492705594848,0.0028977064158991605,-0.0002647079343313446,0.0051178360396620225,-0.004827527284201851,0.0035745836636465684,-0.006752519359612115,0.0015338841541546319
2026-01-17,PL_APR_2026,2026-04-29,0.2792607802874743,False,-0.002209145517543208,0.005036691066991414,-0.010416493563325491,-0.005907860597658425,-0.002325562130322109,0.0014658522658481969,0.0059503942097867,0.00511374098722751,-0.000724873256154026,0.0033869477418877574,0.000664322556764841,0.007367559277588955,-0.008541664472921776,-0.0003444270865486359,0.0014514275849197796,0.0049475448251731875,0.0005742892885012809,0.002530946744293856,0.0015925378827047927,-0.010551944343656633,0.0026598137619476383,-0.006887174799896932,-0.000529583017980342
2026-01-18,PL_APR_2026,2026-04-29,0.27652292950034224,False,-0.0029862858000924575,0.005037050396139136,-0.01122348671268231,-0.006501953687524687,-0.0030969185682667866,0.0010949100447323007,0.005485669296801264,0.003346649152915407,-0.003812773579491411,0.00022910671758488005,-0.0022201322210011953,0.008879790829950846,-0.0062717454666604945,0.0017778726509164473,-0.0004965702901505843,0.00413614680048097,-0.001322547997222499,-1.9198803090790268e-05,-0.0020764234152332575,-0.011067779484922595,0.0002796371672266117,-0.004321849822401563,-0.0044776616129171744
2026-01-19,PL_APR_2026,2026-04-29,0.2737850787132101,False,-0.0037546894089179094,0.00511169007133447,-0.01250106946343785,-0.0073031148682160185,-0.003721016504044471,-5.62963092018947e-05,0.004059962820132519,0.003545469435932297,-0.0047201014683960546,-0.002180652190381944,-0.001844120574484563,0.01078480869741924,-0.009175688105518796,-0.001346519510590778,0.0005522846898485354,0.0029189610307697057,-0.006273896201415669,0.0008406485568349028,-0.005110694811281975,-0.010848194304042455,-0.0009718927978614544,-0.0033214997462318965,0.001133486399645881
2026-01-20,PL_APR_2026,2026-04-29,0.27104722792607805,False,-0.004539937077062475,0.0049794504665188,-0.012694314163426108,-0.008329354679926267,-0.004724366648769226,-0.0008283839601364864,0.003220453546869604,0.0021116058166455983,-0.006393604501661782,-0.004627239881191996,-0.003939556972790854,0.00871673563813502,-0.006833680558263742,-0.0030461160840744876,0.0004419465477549106,0.003168060694043932,-0.0076463884650286185,2.492530266704591e-05,-0.00373936436713571,-0.011780070600904977,-0.0034631114478360344,-0.001924899065124641,-0.00037456942298062844
2026-01-21,PL_APR_2026,2026-04-29,0.2683093771389459,False,-0.005299478654565901,0.0050773718888171135,-0.013764583874829284,-0.009253186881748655,-0.005323998770274378,-0.0014957773004694898,0.002901677186054801,-0.0009358852539602372,-0.004263881963936626,-0.00894255691571754,-0.0061815554359389655,0.007336230907244265,-0.008927031980969188,-0.005810749306265011,-0.0021522618202629643,0.005019651497359865,-0.01038538225508278,-0.0007374207045883519,-0.002958632146960855,-0.010516751942221007,-0.004705494764842567,-0.0016144887043449245,0.00223679505721481
2026-01-22,PL_APR_2026,2026-04-29,0.2655715263518138,False,-0.006067681284341982,0.005232715412538535,-0.014252827761679415,-0.00974183839920133,-0.006486467067502504,-0.002078625776325503,0.0027545735962481114,-0.000642025449033012,-0.008259964176267145,-0.009804226074569641,-0.004273710686474837,0.008694725083495173,-0.01297805265484613,-0.006860225842348837,0.001030417542610234,0.005532240612755001,-0.010526056177631919,-0.0006392751464475816,-0.006723162067451583,-0.012816128012291286,-0.008078351495406168,0.0013508843211985006,0.0010541985593706307
2026-01-23,PL_APR_2026,2026-04-29,0.26283367556468173,False,-0.006490068294504827,0.0052999663858861595,-0.014504631140452535,-0.010133737704591564,-0.006924052604067864,-0.0028368957078028535,0.0027295251949311667,0.0007796377930672242,-0.007825062030725291,-0.01209738549459018,-0.0011859421913685978,0.007788096781890567,-0.013359136864733839,-0.004742715633931814,-0.000712984711259543,0.0038133395646376728,-0.007739187273985442,-0.000843635531973804,-0.005936329522138447,-0.013748733083375597,-0.005611428446752063,0.0019472929144838443,0.002598882848629306
2026-01-24,PL_APR_2026,2026-04-29,0.2600958247775496,False,-0.006741879411188026,0.005244907962786515,-0.014565088636636424,-0.010453117641772517,-0.0067687108668538325,-0.002998372455835411,0.002270195911085045,0.0001284310105570171,-0.004927717835743268,-0.009580372364220609,-0.003185621846869699,0.007400199142998551,-0.012586496741379826,-0.006229965544963029,-0.002101373754725627,0.005417173502009636,-0.009620345188678431,-0.002135651561167899,-0.006629628002138847,-0.0132541762079341,-0.00673234125358472,-0.0015678771188827048,0.00022535040675068785
2026-01-25,PL_APR_2026,2026-04-29,0.25735797399041754,False,-0.007073728575008013,0.005278661398824685,-0.016312356945310733,-0.010453724966951732,-0.006955744804977812,-0.003501070040122649,0.0017447418703522301,0.0005422416337066737,-0.005256522114292809,-0.008953455010502962,-0.004991798767578579,0.00470449891077887,-0.009538970244026052,-0.003873659306280979,-0.002951945712143378,0.006662654253501461,-0.011839320336423364,-0.001575572225290569,-0.006887380917956121,-0.014855539891006554,-0.010142016089696849,0.0017737970709280656,0.0011536585414345679
2026-01-26,PL_APR_2026,2026-04-29,0.2546201232032854,False,-0.007337145855593294,0.00518264440125745,-0.015610237264173587,-0.010964858281940937,-0.007282258584481031,-0.0035904893707079588,0.000998576358846932,0.0019575952769277623,-0.0054642786670461236,-0.011238091496260998,-0.008453196745514424,0.003023207905706311,-0.010954173025896463,-0.0035746172014313187,-0.0027858371166147016,0.007158556852160671,-0.01065525974392295,-0.0013703613008475323,-0.00987356030353637,-0.01477924465825482,-0.00758803876673711,-0.002339619646053008,0.0001935468837852846
2026-01-27,PL_APR_2026,2026-04-29,0.2518822724161533,False,-0.007549624643677966,0.005269774902598473,-0.01628792955062021,-0.011082055181560519,-0.007755733074565676,-0.0035995132626713135,0.0006327027084992464,-0.00046998168235247244,-0.009581752617619026,-0.011421676551038562,-0.007651288091760383,0.002385033167992548,-0.012218669049702684,-0.002677815260732153,-0.002860612210603146,0.00582631823819363,-0.010280931430839912,-0.0009792776179146081,-0.00933461887253517,-0.0172264984089656,-0.006553709473892184,-0.0031041431922496556,-0.0042455684846379824
2026-01-28,PL_APR_2026,2026-04-29,0.24914442162902123,False,-0.007808131272111836,0.005337058433753873,-0.01662664505012678,-0.011156270500904284,-0.007914192524843088,-0.004346099406369194,0.0016039801342087087,-0.0026960933850848825,-0.009905192253596488,-0.010944970341101775,-0.005795127718240021,0.002908786359702038,-0.01242668103131146,-0.004440418717442289,-0.00305431558864804,0.006332566358793302,-0.01114562162684126,0.00340044055836213,-0.012659178057285503,-0.02032686230887165,-0.006547265363626809,-0.003518436645425874,-0.0052006427494792505
2026-01-29,PL_APR_2026,2026-04-29,0.2464065708418891,False,-0.007986438250201257,0.005435013055054043,-0.016626755069610758,-0.011511100275490372,-0.007949944093125631,-0.0045042438417307725,0.0012994198429826305,0.0012596162871571486,-0.007092028990568119,-0.014607869165310998,-0.007081052678995605,0.005508333106380775,-0.01189451560541158,-0.007438819015985037,-0.0005788901700783469,0.004176427481923122,-0.012609748008721656,0.004350804070979578,-0.016481338944221345,-0.02082927692387982,-0.006671420095980569,-0.004032435033562834,-0.005161347884331939
2026-01-30,PL_APR_2026,2026-04-29,0.243668720054757,False,-0.007972992743396422,0.005439114521111942,-0.017602056757433697,-0.011186981007891094,-0.0078287875627713,-0.00489656184210734,0.0012817634442906754,-0.00039101229243461476,-0.006146961739943964,-0.012081131414402155,-0.008942487646519583,0.004029489920523446,-0.00877645864543576,-0.008490487153919604,-0.0010105834379749803,0.002270534360184397,-0.012657602211023902,0.003696313331772941,-0.017308355789307048,-0.019633137929273244,-0.009427957812203177,-0.005795624612079242,-0.00530157395461913
2026-01-31,PL_APR_2026,2026-04-29,0.24093086926762491,False,0.007955177825167456,0.004046671885636228,0.0015789139072295015,0.005095600265966838,0.007435251137615631,0.010591747732122559,0.01512624465211087,0.017761057018024478,0.0015634946507400984,0.01188555010165686,0.0032664307190761483,0.010350158425402154,0.009936810695508646,0.012519324414814568,0.008515202989444243,0.005652095042505426,0.0014667350281730477,0.014696209863826401,-0.0019471699348227798,0.01561442317543927,0.010863932070328975,0.007123399151355198,0.007438712629417796
2026-02-01,PL_APR_2026,2026-04-29,0.23819301848049282,False,0.007898987577918928,0.003918791950512871,0.0018255858589435437,0.004935925610362704,0.007833092861961478,0.010765425870827242,0.014134158625136329,0.016113851591408282,0.0028410012945254267,0.01278383271422746,0.004955138238938695,0.009537956155292727,0.008212630374017767,0.011129223911122666,0.009133747578313414,0.0030116190724378098,0.002445916531390145,0.011865343968883165,0.0005679333977740312,0.014353448612927169,0.008592161348189627,0.008761917624635093,0.007272729167821513
2026-02-02,PL_APR_2026,2026-04-29,0.23545516769336072,False,0.007736558846071046,0.0038669923678196568,0.0016860049704839745,0.005008061228666429,0.007851370065376853,0.010730482867703001,0.013705422236703662,0.016085920549537194,0.001714741770555429,0.013680566264300512,0.0055892030642329575,0.008026594781431265,0.006533466119724068,0.007881876197287311,0.012536718659160014,0.0013387400594972055,0.0025207637542391404,0.01019261202501723,-0.00013558295030511713,0.013506366787068538,0.007687367864295177,0.009448690969503511,0.0068332977021959935
2026-02-03,PL_APR_2026,2026-04-29,0.2327173169062286,False,0.00786255131017962,0.0038658223045043546,0.0014654493745379458,0.0052568816119758065,0.007852197619788025,0.010603413341879902,0.014056221651810072,0.014113600026081485,0.002895485786842796,0.015450966797186886,0.005494125736759602,0.006368734334283033,0.007657829794828199,0.005439104047725496,0.013453074317425191,0.001419775867744396,0.003989118370782846,0.010498318701547028,0.0006632999177017692,0.01610100748314721,0.00712180234449067,0.008331441470754796,0.005178544428888004
2026-02-04,PL_APR_2026,2026-04-29,0.2299794661190965,False,0.008059926221958821,0.0038272517018538644,0.0007839919767709201,0.005507172431594388,0.008331093720912508,0.010654956446017012,0.013974163407021567,0.013479642853162669,0.002234508187186902,0.012544609229975434,0.006401539524670319,0.009797182495612606,0.0065542826601308465,0.003997569767475406,0.013805267982163387,0.0012843490219360092,0.005339189587723251,0.010794562905603624,-7.151480472536572e-05,0.017850747645784672,0.008919464829466067,0.009909675276914743,0.007779428089462818
2026-02-05,PL_APR_2026,2026-04-29,0.2272416153319644,False,0.007949031633583722,0.003941751564278167,0.0015587244367909342,0.005400431936901628,0.008034421986473333,0.01046290390186028,0.014137381224216615,0.012308801745331086,0.0024152386780546425,0.01318582619758385,0.006551194231415418,0.009823240393276512,0.0058258154029223515,0.0030197819384395154,0.015142415267431654,0.001442201118318528,0.00672259201248511,0.011285912115785642,0.0005594866382017186,0.019442881202170487,0.005603872183922887,0.009530168514886566,0.010854347315842347
2026-02-06,PL_APR_2026,2026-04-29,0.2245037645448323,False,0.007919732885698437,0.00408286583821691,0.0007541810901346563,0.005725936844304254,0.007796603423514361,0.01035522999855816,0.014833434417277344,0.005960528235923133,0.002631894736991735,0.012134736973996875,0.005661381327028404,0.012385333941990014,0.005918236053784444,0.001359653298266708,0.017331027561333198,0.004107427327182849,0.006611780449783018,0.009742224750602558,0.00041057366159240804,0.019959266631062574,0.006244375713904608,0.007136099749157097,0.008414802466896503
2026-02-07,PL_APR_2026,2026-04-29,0.22176591375770022,False,0.007875856405951799,0.00405239546808654,0.0013677287081923025,0.00522431586750891,0.007387048554677107,0.010497866424261799,0.015095564421270592,0.003937436195875963,0.0010583229281703366,0.012239332031656776,0.008748104467142165,0.008130411823027588,0.00451034367847457,0.003009838108368119,0.016472079048819345,0.005595549236480653,0.006875733401728436,0.010187174631987064,0.0019140634775901505,0.019876765936441353,0.005217319953415681,0.006180928278140097,0.008313999241077695
2026-02-08,PL_APR_2026,2026-04-29,0.2190280629705681,False,0.00798119671963525,0.004028340295539156,0.0017956681342056384,0.005325652134116239,0.007837824697579475,0.010424083302388393,0.014388857794670898,0.005896233606840097,0.003423372675704743,0.01020732864427774,0.008879993241128025,0.007317246179272973,0.007492866422858564,0.0032024478209337756,0.015498034906511906,0.0048177507278416055,0.007990988591277913,0.011228468387787837,0.0003963760566313831,0.023167515490920602,0.0034101607240575125,0.007023390368370513,0.008266064647587161
2026-02-09,PL_APR_2026,2026-04-29,0.216290212183436,False,0.008125768963421065,0.0037830168418712747,0.0018779011281712602,0.005792248073335913,0.00809920907114747,0.01033560379792644,0.01390697054631954,0.0024317111730910975,0.005237419862480574,0.009558497929417696,0.009493725264457995,0.007108694798298353,0.0071734018257800704,0.004738721475863362,0.016549970852705483,0.0035967017840028807,0.009153856279866361,0.009193477408993006,-0.0005196633234198621,0.020448672175539296,0.005163125222895227,0.007018131263359838,0.006696522636721482
2026-02-10,PL_APR_2026,2026-04-29,0.2135523613963039,False,0.008229823034965916,0.003649223589364883,0.0018905274872506367,0.005989577778977408,0.008209684255134176,0.010369237558143613,0.014442501590888139,0.0011132483582137515,0.00593367806970159,0.008221215206502163,0.010413117311959968,0.0063379914321553465,0.0097864464888614,0.0044397289002031,0.016207198268822616,0.001794579072621411,0.008542878555848173,0.0062719672344666196,4.641514895602672e-05,0.015403038496980787,0.005384683510314484,0.006331817677199851,0.01033177899729315
2026-02-11,PL_APR_2026,2026-04-29,0.2108145106091718,False,0.008318901825764814,0.003755035144624692,0.002516058695842105,0.005726763796494533,0.00806282513480024,0.010738024505496054,0.014811783235848575,0.004948486080634871,0.006211996723309035,0.005735929222006761,0.012310727563411217,0.00421414855229254,0.009997843812336864,0.0036085925475248305,0.011354902612710084,0.0031158479655479486,0.0077224223747307625,0.007961790236196606,0.0008706698371754164,0.013587566319598343,0.005916234357927928,0.00433537282566699,0.012562724707837437
2026-02-12,PL_APR_2026,2026-04-29,0.2080766598220397,False,0.00829003648381534,0.0038936510183832105,0.0024868152664491204,0.0055404496010855835,0.007879672267198753,0.010848933797146798,0.015180962807236277,0.003349678620989457,0.00528857277100438,0.00706802565683067,0.013134178069864054,0.006310803205215439,0.010096702859219176,0.004660441347787589,0.010389649413520543,0.0059614687860661385,0.007011159620521797,0.005425202359541347,0.001748818283739752,0.014035953064619697,0.006125407779280395,0.00554380147611541,0.011443560465333378
2026-02-13,PL_APR_2026,2026-04-29,0.2053388090349076,False,0.008374216294326758,0.003860820681020878,0.0019416009996574314,0.005734898986002892,0.008223047827327265,0.010974216106362948,0.015039189831131755,0.0020632340789515247,0.004699448381642404,0.007166846232168882,0.010749335285639386,0.007929472354355082,0.01071797691228456,0.006355141975746051,0.008836940596247688,0.005816914559909237,0.007908354379871786,0.006380392273606683,0.007149910333270248,0.016476068507725684,0.005604786734892947,0.008479460737834664,0.009981111580963747
2026-02-14,PL_APR_2026,2026-04-29,0.2026009582477755,False,0.008387233153544027,0.00378401812953499,0.002369913411548326,0.006115613957953642,0.008252034705316895,0.010470433748994916,0.01506006439905952,0.0025568461626145193,0.004396943496473846,0.006987101608819485,0.008379116995759935,0.009451019107426841,0.01165531626578528,0.011262645026249787,0.008138736194006648,0.007408314615005679,0.010084029267081126,0.00802719848526975,0.008250783350743628,0.016311030759654274,0.007173852930712581,0.009616044119988334,0.008135679698482242
2026-02-15,PL_APR_2026,2026-04-29,0.1998631074606434,False,0.008396049814058146,0.003798902183938112,0.0019825283310799533,0.005884905492731383,0.008270911210213018,0.010806691019766184,0.014364463493710261,0.0010467762317599581,0.0019076119071599058,0.006777482752608401,0.010509336701672766,0.008709976115444863,0.010436422794474494,0.010678254081608973,0.005842446812706895,0.00830882691443454,0.009232435432211637,0.008530302759062386,0.009662839006264693,0.013634689196256954,0.013147423070993165,0.007986872995856004,0.01043966651071422
2026-02-16,PL_APR_2026,2026-04-29,0.1971252566735113,False,0.008502699947076786,0.0038293421207680556,0.0020056148245995538,0.00614728169990769,0.008400608315066437,0.010922402327408766,0.01514016030847782,0.005021265148504342,0.0002970370187294325,0.007562316020167021,0.010346498779121022,0.009199936600065694,0.010184656958559217,0.01005129174909131,0.005586798759979324,0.00613839326392951,0.008405801673905193,0.009101635304256322,0.012115844172622445,0.013381158965355891,0.010548080401509764,0.005817259031591912,0.008490820446796965
2026-02-17,PL_APR_2026,2026-04-29,0.1943874058863792,False,0.008587829908690113,0.0039151617357746655,0.0023861327094428964,0.005889848009587892,0.008505603380382011,0.011379882192930523,0.015258143316182537,0.006570575836826031,0.0021396806857547136,0.005824443768481281,0.009799175815415298,0.008514186279627448,0.008928468461409897,0.008460288034615591,0.005251939199837121,0.006248607062630189,0.008779514964736473,0.01347323160942248,0.010419045293754248,0.01236736876444229,0.010392779166134406,0.006048262557686997,0.008326414052444428
2026-02-18,PL_APR_2026,2026-04-29,0.19164955509924708,False,0.008653642686416703,0.004102998428101896,0.001925226614315235,0.0059606816651392724,0.008690760190553207,0.011027559895246591,0.01582001711932276,0.00773564622477781,0.001187589221200647,0.006568954504409604,0.00881038897104208,0.0069777542232102125,0.008482529082909914,0.009203940305438883,0.005495376920478482,0.008941801751020346,0.00904700373355726,0.01656593277025542,0.008133930376038974,0.01580517182485868,0.00923144817050569,0.004346853238721025,0.003638196913525382
2026-02-19,PL_APR_2026,2026-04-29,0.188911704312115,False,0.008779870949313612,0.004209274618630425,0.0021902814041344877,0.0059595376488067765,0.008687545411828524,0.011325578297181543,0.015719730763139657,0.00935382885775948,0.0019241821747740576,0.008291521231392455,0.009309499408767352,0.010040058376252766,0.00959642765373456,0.00893509947374713,0.004661724093488647,0.008319743330415467,0.00887221083726477,0.014141189089519985,0.007785941195875973,0.012461033689186525,0.008077227381245104,0.002636434671300331,0.002908739260102047
2026-02-20,PL_APR_2026,2026-04-29,0.1861738535249829,False,0.008861018737609503,0.004307868951723909,0.0014355032852339002,0.006425448943061953,0.008871266258343745,0.011623106596513444,0.01571673681264482,0.009838950074780044,0.0010618372558330001,0.008625650341521601,0.007409462922543215,0.011559213761345687,0.01295034046834119,0.008135167253797884,0.006324941387396315,0.005264805588194546,0.010470501505360717,0.012891581472702796,0.0076699736014383246,0.01024026616284187,0.009308643689849065,0.0033107721138391985,0.0027231070885932007
2026-02-21,PL_APR_2026,2026-04-29,0.1834360027378508,False,0.00904646584546278,0.00434116339564951,0.0013540738021113516,0.006510522858355903,0.009143723680244414,0.01167068159965717,0.015724189118265675,0.01293301021002364,0.0022759659300054104,0.011893437133324525,0.007519880215485161,0.009297068229372246,0.01267439455783264,0.008513021408904997,0.006772087838970984,0.006155711603795443,0.011164200047539964,0.013248390537419908,0.009015276953594626,0.009655463270147697,0.009202241456289886,0.0037537513492017192,0.0007554860708375435
2026-02-22,PL_APR_2026,2026-04-29,0.1806981519507187,False,0.00910381631976111,0.00421872520966349,0.002084270103472341,0.0063114910171322165,0.009361377713130812,0.01167261391806088,0.015585848307437795,0.010362907174121942,0.0028353122761356434,0.009957249181991487,0.008125144985947172,0.009243041915095474,0.014002865835769353,0.008312780833141385,0.005431949080647131,0.006279998679932684,0.011784475383448553,0.011539269298937622,0.005965938344044417,0.007044721591183318,0.0076539262291252,0.004297945186448031,0.0022612489220378974
