policy,metric,net_pnl,total_ex_funding
ml,mean,28143.86,27631.28
ml,std,387062.38,388599.06
ml,min,-925938.19,-927915.44
ml,p5,-489392.63,-492067.00
ml,p95,721241.40,723407.10
ml,max,1876282.25,1881682.75
