mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
84136.5234375,-1563071.75,-798640.771875,-714504.2484375,-1569304.0,112118.96875,-27982.4453125,6232.25,1.0,-2.0,6.0,1.0,d5_e3_p2_rs0.5_seed42,d5_e3_p2_rs0.5,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;optimizer.Reward_Scale=0.5,7.008637526533373
97038.125,-1585245.75,-783550.6375,-686512.5125,-1569304.0,112118.96875,-15080.84375,-15941.75,0.0,-2.0,6.0,1.0,d5_e3_p2_rs2_seed42,d5_e3_p2_rs2,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;optimizer.Reward_Scale=2.0,7.552406173283331
85386.8359375,-1669892.375,-790797.9249999999,-705411.0890624999,-1569304.0,112118.96875,-26732.1328125,-100588.375,3.0,-7.0,15.0,1.0,d5_e3_p2_clip0.1_seed42,d5_e3_p2_clip0.1,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;optimizer.Clip_Eps=0.1,7.644563236699954
85445.21875,-1545863.75,-787125.328125,-701680.109375,-1569304.0,112118.96875,-26673.75,23440.25,2.0,-3.0,9.0,1.0,d5_e3_p2_vasym2_seed42,d5_e3_p2_vasym2,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;optimizer.Value_Loss_Asym_Weight=2.0,7.490804457016687
