policy,case,path_idx,day,spot,spread_bps,PL_APR_2026_futures,PL_APR_2026_contract_size,PL_APR_2026_position,PL_APR_2026_trade,PL_APR_2026_trade_cash,PL_APR_2026_trade_cost,PL_APR_2026_position_mtm,PL_JUL_2026_futures,PL_JUL_2026_contract_size,PL_JUL_2026_position,PL_JUL_2026_trade,PL_JUL_2026_trade_cash,PL_JUL_2026_trade_cost,PL_JUL_2026_position_mtm,PL_OCT_2026_futures,PL_OCT_2026_contract_size,PL_OCT_2026_position,PL_OCT_2026_trade,PL_OCT_2026_trade_cash,PL_OCT_2026_trade_cost,PL_OCT_2026_position_mtm,portfolio_position_mtm,portfolio_cum_trade_cash,portfolio_cum_trade_cost,hedge_portfolio_ex_funding,mtm_ex_post_settle_discount,total_ex_funding_discount
ml,worst,446,2026-04-10,2055.000244,10.000000,2026.171509,50.000000,1.000000,1.000000,-101308.578125,50.654285,101308.578125,2047.068848,50.000000,1.000000,1.000000,-102353.445312,51.176720,102353.445312,2070.749756,50.000000,1.000000,1.000000,-103537.484375,51.768742,103537.484375,307199.500000,-307199.500000,153.599747,-153.599747,4854.181641,4700.582031
ml,worst,446,2026-04-11,2054.153809,10.000000,2052.232910,50.000000,1.000000,0.000000,-0.000000,0.000000,102611.648438,2075.079590,50.000000,1.000000,0.000000,-0.000000,0.000000,103753.976562,2101.060547,50.000000,1.000000,0.000000,-0.000000,0.000000,105053.031250,311418.656250,-307199.500000,153.599747,4065.556396,80.828957,4146.385254
ml,worst,446,2026-04-12,2028.083740,10.000000,2022.866333,50.000000,1.000000,0.000000,-0.000000,0.000000,101143.320312,2047.953491,50.000000,1.000000,0.000000,-0.000000,0.000000,102397.671875,2074.674561,50.000000,1.000000,0.000000,-0.000000,0.000000,103733.726562,307274.718750,-307199.500000,153.599747,-78.380997,-64963.031250,-65041.414062
ml,worst,446,2026-04-13,2044.614136,10.000000,2020.312134,50.000000,0.000000,-1.000000,101015.609375,50.507805,0.000000,2045.426025,50.000000,0.000000,-1.000000,102271.304688,51.135651,0.000000,2070.898682,50.000000,-5.000000,-6.000000,621269.625000,310.634827,-517724.656250,-517724.656250,517357.000000,565.878052,-933.534302,-18950.523438,-19884.058594
ml,worst,446,2026-04-14,2032.623535,10.000000,2016.461426,50.000000,1.000000,1.000000,-100823.070312,50.411533,100823.070312,2042.856934,50.000000,1.000000,1.000000,-102142.843750,51.071419,102142.843750,2069.121826,50.000000,-4.000000,1.000000,-103456.093750,51.728046,-413824.375000,-210858.468750,210935.031250,719.088989,-642.526489,-38905.066406,-39547.593750
ml,worst,446,2026-04-15,2024.030029,10.000000,1983.458008,50.000000,2.000000,1.000000,-99172.898438,49.586449,198345.796875,2006.723877,50.000000,0.000000,-1.000000,100336.195312,50.168095,0.000000,2031.449585,50.000000,-3.000000,1.000000,-101572.476562,50.786236,-304717.437500,-106371.640625,110525.843750,869.629761,3284.573242,-55782.097656,-52497.523438
ml,worst,446,2026-04-16,1992.313965,10.000000,1976.618408,50.000000,-4.000000,-6.000000,592985.562500,296.492767,-395323.687500,1996.774170,50.000000,1.000000,1.000000,-99838.710938,49.919353,99838.710938,2020.267944,50.000000,-2.000000,1.000000,-101013.398438,50.506699,-202026.796875,-497511.750000,502659.312500,1266.548584,3881.013916,-131884.015625,-128003.000000
ml,worst,446,2026-04-17,2035.682739,10.000000,2035.867676,50.000000,-3.000000,1.000000,-101793.382812,50.896690,-305380.156250,2057.065186,50.000000,-5.000000,-6.000000,617119.500000,308.559753,-514266.312500,2080.790527,50.000000,-1.000000,1.000000,-104039.523438,52.019760,-104039.523438,-923686.000000,913945.875000,1678.024902,-11418.150391,-13381.950195,-24800.101562
ml,worst,446,2026-04-18,2032.929688,10.000000,2027.189087,50.000000,-3.000000,0.000000,-0.000000,0.000000,-304078.375000,2048.137939,50.000000,-5.000000,0.000000,-0.000000,0.000000,-512034.468750,2072.372559,50.000000,-1.000000,0.000000,-0.000000,0.000000,-103618.625000,-919731.500000,913945.875000,1678.024902,-7463.649902,-15867.924805,-23331.574219
ml,worst,446,2026-04-19,2039.008057,10.000000,2016.707397,50.000000,-3.000000,0.000000,-0.000000,0.000000,-302506.093750,2037.388550,50.000000,-5.000000,0.000000,-0.000000,0.000000,-509347.125000,2060.567871,50.000000,-1.000000,0.000000,-0.000000,0.000000,-103028.390625,-914881.625000,913945.875000,1678.024902,-2613.774902,1230.560669,-1383.214233
