mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
91923.5234375,-1574121.75,-812541.44375,-720617.9203125,-1569304.0,112118.96875,-20195.4453125,-4817.75,3.0,-28.0,28.0,1.0,vlight_perinst_0.1_seed42,vlight_perinst_0.1,42,100,optimizer.Dense_Tracking_Reward_Scale=0.0;objective.Power=2.0;objective.Position_Bounds_Penalty=0.0;objective.Per_Instrument_Bounds_Penalty=0.1,6.319816740099971
