policy,metric,net_pnl,total_ex_funding
ml,mean,100804.37,99437.03
ml,std,484156.66,484935.88
ml,min,-1535956.75,-1542242.25
ml,p5,-608349.67,-611051.80
ml,p95,980074.87,980154.72
ml,max,2667695.50,2671009.50
