policy,metric,net_pnl,total_ex_funding
ml,mean,113242.78,112020.58
ml,std,597407.88,597434.19
ml,min,-2204766.75,-2206071.50
ml,p5,-764468.83,-765825.10
ml,p95,1199787.08,1198921.02
ml,max,2811818.50,2810733.50
