policy,metric,net_pnl,total_ex_funding
ml,mean,-3552.54,-4099.26
ml,std,469448.41,470407.44
ml,min,-1310814.12,-1313846.38
ml,p5,-706739.64,-708628.66
ml,p95,791095.44,791657.04
ml,max,2047396.25,2054340.00
