policy,metric,net_pnl,total_ex_funding
ml,mean,-8044.29,-8926.49
ml,std,526356.25,526942.69
ml,min,-1532566.88,-1534507.38
ml,p5,-738891.63,-740365.59
ml,p95,895811.92,896739.03
ml,max,3095770.75,3096584.75
