policy,metric,net_pnl,total_ex_funding
ml,mean,114617.33,113126.43
ml,std,597331.62,597332.81
ml,min,-2206881.25,-2208397.25
ml,p5,-758732.06,-760316.10
ml,p95,1179733.56,1178028.04
ml,max,2802658.50,2801136.50
