mean_pnl,worst_pnl,median_pnl,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,seed,epochs,overrides,elapsed_min
7440.609375,-1336268.375,-31667.583984375,-1569304.0,112118.96875,-104678.359375,233035.625,0.0,-7.0,21.0,1.0,default,42,100,,6.731995807483327
112118.96875,-1569304.0,48473.955078125,-1569304.0,112118.96875,0.0,0.0,0.0,0.0,0.0,0.0,floor_penalty=5,42,100,objective.Floor_Penalty=5,6.720124567183302
