policy,metric,net_pnl,total_ex_funding
ml,mean,91873.91,90612.89
ml,std,595424.00,595517.31
ml,min,-1653946.88,-1654586.12
ml,p5,-791429.49,-792951.68
ml,p95,1154022.28,1152984.32
ml,max,3488874.25,3490295.00
