policy,metric,net_pnl,total_ex_funding
ml,mean,61814.01,60866.48
ml,std,540953.56,541453.44
ml,min,-1430995.50,-1433090.75
ml,p5,-747024.57,-748655.85
ml,p95,1014844.34,1015991.87
ml,max,3414593.00,3416849.00
