policy,metric,net_pnl,total_ex_funding
ml,mean,99157.59,97874.14
ml,std,620803.25,620723.69
ml,min,-1622197.62,-1623581.50
ml,p5,-806088.87,-807639.13
ml,p95,1247576.24,1246463.56
ml,max,3869069.25,3867126.50
