mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
10967.3681640625,-1326690.375,-690112.784375,-679145.4162109375,-1551628.875,92839.2734375,-81871.9052734375,224938.5,3.0,-8.0,18.0,1.0,d5_e3_p2_seed7,d5_e3_p2,7,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0,6.419620253533261
