policy,metric,net_pnl,total_ex_funding
ml,mean,95202.31,94351.12
ml,std,534453.75,534966.00
ml,min,-1435797.75,-1437008.38
ml,p5,-699943.87,-701623.55
ml,p95,1029718.83,1028576.85
ml,max,2965645.25,2972580.50
