policy,metric,net_pnl,total_ex_funding
ml,mean,103562.80,102169.27
ml,std,509890.94,510598.97
ml,min,-1275034.50,-1277978.38
ml,p5,-662137.22,-664103.86
ml,p95,1004479.74,1003952.82
ml,max,2957996.75,2964269.75
