policy,metric,net_pnl,total_ex_funding
ml,mean,51722.00,50909.76
ml,std,550108.12,550567.56
ml,min,-1452102.00,-1453764.88
ml,p5,-761652.98,-763410.00
ml,p95,1027289.47,1027660.26
ml,max,3432946.50,3435826.50
