policy,metric,net_pnl,total_ex_funding
ml,mean,68526.73,67269.97
ml,std,544839.56,545282.69
ml,min,-1400639.75,-1403105.25
ml,p5,-730308.82,-731623.09
ml,p95,1064533.42,1063705.22
ml,max,3370541.00,3373221.50
