seed,breach_1,breach_2,breach_3,config,ols_r2,t,train_hull_hi_basis,train_hull_lo_basis,v_t_abs_max,v_t_mean,vhat_query_abs_max
1,tradable_price_0:2.4,market_6:1.5,tradable_price_2:0.19,alpha_010,0.9947822690010071,29,0.0182923786342144,-0.014081967994570732,3.539522886276245,1.0185768604278564,5.351897239685059
1,tradable_price_0:2.4,market_6:1.4,market_1:0.39,alpha_010,0.9124268293380737,59,0.013363040052354336,-0.017013758420944214,3.539522886276245,0.0927666574716568,10.59434986114502
1,tradable_price_0:2.4,market_6:1.3,market_2:0.15,alpha_010,0.9712872505187988,89,0.02004864253103733,-0.019841857254505157,3.539522886276245,3.426774501800537,3.6311676502227783
1,tradable_price_0:2.4,market_6:1.3,tradable_price_1:0.81,alpha_010,0.9252215623855591,117,0.0,0.0,3.572857141494751,0.22512304782867432,0.0
