seed,breach_1,breach_2,breach_3,config,ols_r2,t,train_hull_hi_basis,train_hull_lo_basis,v_t_abs_max,v_t_mean,vhat_query_abs_max
1,tradable_price_0:2.4,market_6:1.5,tradable_price_2:0.19,alpha_100,0.9947838187217712,29,0.0182923786342144,-0.014081967994570732,3.3321659564971924,0.9668838381767273,5.032882213592529
1,tradable_price_0:2.4,market_6:1.4,market_1:0.39,alpha_100,0.9123333096504211,59,0.013363040052354336,-0.017013758420944214,3.3321659564971924,0.09509897232055664,9.93469524383545
1,tradable_price_0:2.4,market_6:1.3,market_2:0.15,alpha_100,0.9712845087051392,89,0.02004864253103733,-0.019841857254505157,3.3321659564971924,3.2250497341156006,3.41910982131958
1,tradable_price_0:2.4,market_6:1.3,tradable_price_1:0.81,alpha_100,0.9252215623855591,117,0.0,0.0,3.572857141494751,0.22512304782867432,0.0
