policy,metric,net_pnl,total_ex_funding
ml,mean,-1690566.25,-1682109.50
ml,std,15618039.00,15545132.00
ml,min,-75682032.00,-74949232.00
ml,p5,-29443971.10,-29228902.20
ml,p95,20653980.60,20533731.90
ml,max,38360416.00,38184180.00
