mean_pnl,worst_pnl,median_pnl,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,seed,epochs,overrides,elapsed_min
33939.82421875,-1294208.125,-16482.26171875,-1551628.875,92839.2734375,-58899.44921875,257420.75,3.0,-8.0,19.0,1.0,entropy_3e-3_seed7,7,100,optimizer.Entropy_Coef=0.003,6.474049532233335
78037.328125,-1797082.75,-2579.361328125,-1925075.75,106156.734375,-28119.40625,127993.0,2.0,-6.0,12.0,1.0,entropy_3e-3_seed123,123,100,optimizer.Entropy_Coef=0.003,6.4686463713333335
48829.3125,-2071439.375,-9423.603515625,-2206881.25,114617.34375,-65788.03125,135441.875,2.0,-9.0,19.0,1.0,entropy_3e-3_seed456,456,100,optimizer.Entropy_Coef=0.003,6.481848929516669
3400.16943359375,-1057660.75,-57512.58984375,-1551628.875,92839.2734375,-89439.10400390625,493968.125,2.0,-12.0,27.0,1.0,dense_3_seed7,7,100,optimizer.Dense_Tracking_Reward_Scale=3,6.482795635166667
63012.8359375,-1802999.125,-24497.8486328125,-1925075.75,106156.734375,-43143.8984375,122076.625,2.0,-9.0,19.0,1.0,dense_3_seed123,123,100,optimizer.Dense_Tracking_Reward_Scale=3,6.4648744192166685
29251.189453125,-1918264.25,-16376.3212890625,-2206881.25,114617.34375,-85366.154296875,288617.0,5.0,-8.0,19.0,1.0,dense_3_seed456,456,100,optimizer.Dense_Tracking_Reward_Scale=3,6.473704896549998
