mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
12839.779296875,-768073.0625,-413069.4359375,-400229.656640625,-1551628.875,92839.2734375,-79999.494140625,783555.8125,2.0,-22.0,53.0,1.0,clean_terminal_perinst_seed7,clean_terminal_perinst,7,100,optimizer.Dense_Tracking_Reward_Scale=0.0;objective.Power=2.0;objective.Position_Bounds_Penalty=0.0;objective.Per_Instrument_Bounds_Penalty=0.5,7.221565366766784
