param_set,h_state,n,z,barrier_logret,barrier,p_surv_true,p_surv_bridge,p_surv_varmatch,p_surv_edgeworth,p_surv_mc,mc_se,p_ko_true,p_ko_bridge,p_ko_varmatch,p_ko_edgeworth,abs_err_bridge,rel_err_bridge,rel_err_varmatch,rel_err_edgeworth,mc_z
A_equity_psi095,calm,63,-1.0,-0.08879960831438148,DOWN,0.15807395231508103,0.15865525393145707,0.15987536350500042,0.15785612998519574,0.15814614999999999,8.158920023415325e-05,0.15807395231508103,0.15865525393145707,0.15987536350500042,0.15785612998519574,0.0005813016163760398,0.00367740293617357,0.011396002716049791,-0.0013779773751156524,-0.8848926660851002
A_equity_psi095,calm,63,-0.5,-0.042768653003979015,DOWN,0.2942201085277474,0.3085375387259869,0.30942349251780327,0.29409462068959996,0.29414989999999996,0.00010188860257930652,0.2942201085277474,0.3085375387259869,0.30942349251780327,0.29409462068959996,0.0143174301982395,0.04866231023393579,0.05167350411952581,-0.0004265100668181743,0.6890714561795026
A_equity_psi095,calm,63,0.5,0.04929325761682593,UP,0.6768746477952161,0.6914624612740131,0.6905765074821968,0.6767301065120013,0.67686145,0.00010457534088873423,0.3231253522047839,0.3085375387259869,0.3094234925178032,0.3232698934879987,-0.014587813478797007,-0.04514598863648382,-0.04240416170841645,0.00044732263262102083,0.12620370255524832
A_equity_psi095,calm,63,1.0,0.09532421292722841,UP,0.8421181146730701,0.8413447460685429,0.8401246364949996,0.8418754846383292,0.8421202,8.153335985952275e-05,0.15788188532692993,0.15865525393145707,0.15987536350500042,0.15812451536167083,0.0007733686045271471,0.004898399857119223,0.012626389493275629,0.0015367819698788006,-0.02557636449062675
A_equity_psi095,calm,63,1.5,0.1413551682376309,UP,0.9430261123750403,0.9331927987311419,0.9322100989806592,0.9430116173408974,0.94299055,5.184562435667366e-05,0.056973887624959696,0.06680720126885809,0.06778990101934079,0.056988382659102554,0.00983331364389839,0.1725933415080931,0.18984158963452422,0.0002544153953171406,0.6859281854852128
A_equity_psi095,calm,63,2.0,0.18738612354803336,UP,0.9858885439891568,0.9772498680518208,0.9767012564011279,0.9862566805699438,0.9858427999999999,2.641663716864688e-05,0.014111456010843182,0.02275013194817921,0.023298743598872074,0.013743319430056244,0.008638675937336027,0.6121746707567316,0.6510517115292298,-0.02608778148080984,1.7316355925576403
A_equity_psi095,calm,63,2.5,0.23341707885843582,UP,0.9977853693890917,0.9937903346742238,0.9935664328837355,0.9980986034046819,0.99777675,1.0531636317194167e-05,0.002214630610908319,0.006209665325776159,0.006433567116264527,0.0019013965953180723,0.00399503471486784,1.8039282466294897,1.9050294367717753,-0.14143849274339054,0.8184282890227235
A_equity_psi095,calm,63,3.0,0.2794480341688383,UP,0.9997976239975008,0.9986501019683699,0.9985816948183478,0.9997967601675414,0.9997974,3.1824437415918926e-06,0.00020237600249917165,0.0013498980316301035,0.0014183051816522019,0.00020323983245862376,0.0011475220291309318,5.670247534095001,6.008267601579921,0.00426844066877765,0.07038537648085624
A_equity_psi095,neutral,5,-3.0,-0.08431701277443897,DOWN,0.0025332375747102454,0.0013498980316300957,0.0013595361795113053,0.002543894018274883,0.0025269,1.1226118880574322e-05,0.0025332375747102454,0.0013498980316300957,0.0013595361795113053,0.002543894018274883,-0.0011833395430801497,-0.46712537145889343,-0.4633206955858411,0.00420664988985747,0.5645383571709722
A_equity_psi095,neutral,5,-2.5,-0.07023110852896369,DOWN,0.008857937958758222,0.006209665325776139,0.006241400104822825,0.008922341215154256,0.0088643,2.0959156262593482e-05,0.008857937958758222,0.006209665325776139,0.006241400104822825,0.008922341215154256,-0.0026482726329820827,-0.29897168452886064,-0.2953890472159284,0.007270682713729745,-0.3035447210789196
