mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
95217.2734375,-2087398.5,-1084419.9749999999,-989202.7015624999,-1551628.875,92839.2734375,2378.0,-535769.625,28.0,-32.0,84.0,1.0,clean_terminal_only_seed7,clean_terminal_only,7,100,optimizer.Dense_Tracking_Reward_Scale=0.0;objective.Power=2.0;objective.Position_Bounds_Penalty=0.0;objective.Per_Instrument_Bounds_Penalty=0.0,7.08076693711652
