mean_pnl,worst_pnl,median_pnl,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,seed,epochs,overrides,elapsed_min
22035.83203125,-1127393.125,27515.2578125,-1551628.875,92839.2734375,-70803.44140625,424235.75,1.0,-34.0,62.0,1.0,entropy_3e-3_200ep_seed7,7,200,optimizer.Entropy_Coef=0.003,14.09975248456667
-657400.375,-5940688.0,-442067.8125,-1569304.0,112118.96875,-769519.34375,-4371384.0,24.0,-222.0,479.0,1.0,entropy_3e-3_200ep_seed42,42,200,optimizer.Entropy_Coef=0.003,14.679986446699997
-62824.0078125,-7626896.0,135376.8046875,-1925075.75,106156.734375,-168980.7421875,-5701820.25,0.0,-120.0,195.0,1.0,entropy_3e-3_200ep_seed123,123,200,optimizer.Entropy_Coef=0.003,14.69392737789999
136818.625,-3034943.5,76712.765625,-2206881.25,114617.34375,22201.28125,-828062.25,45.0,-3.0,108.0,1.0,entropy_3e-3_200ep_seed456,456,200,optimizer.Entropy_Coef=0.003,14.13538887193334
