policy,metric,net_pnl,total_ex_funding
ml,mean,24550.93,24025.79
ml,std,534822.00,535290.75
ml,min,-2047508.75,-2049785.50
ml,p5,-757784.64,-759950.42
ml,p95,942978.42,943553.42
ml,max,2493213.75,2496017.50
