policy,metric,net_pnl,total_ex_funding
ml,mean,95689.88,94317.66
ml,std,586531.69,586604.19
ml,min,-1950466.38,-1952775.38
ml,p5,-765287.97,-766627.17
ml,p95,1162211.06,1161036.16
ml,max,3277715.25,3276848.00
