policy,metric,net_pnl,total_ex_funding
ml,mean,108426.69,107097.95
ml,std,592312.88,592426.25
ml,min,-1589678.75,-1590947.00
ml,p5,-746815.96,-747891.99
ml,p95,1191624.07,1190828.77
ml,max,3510450.25,3511942.75
