policy,metric,net_pnl,total_ex_funding
ml,mean,69634.47,68782.90
ml,std,407993.19,408949.56
ml,min,-1261314.25,-1264674.50
ml,p5,-578629.03,-581155.30
ml,p95,779593.28,782922.33
ml,max,1440757.75,1453514.38
