policy,metric,net_pnl,total_ex_funding
ml,mean,79670.80,78586.41
ml,std,430099.19,431323.31
ml,min,-1199927.12,-1203386.00
ml,p5,-592144.01,-594960.76
ml,p95,823257.16,824151.02
ml,max,2243732.25,2256749.50
