policy,metric,net_pnl,total_ex_funding
ml,mean,104561.48,103241.37
ml,std,583051.31,583159.81
ml,min,-2207688.75,-2209099.50
ml,p5,-749464.22,-750883.77
ml,p95,1155336.96,1154078.51
ml,max,2704486.25,2703725.00
