policy,metric,net_pnl,total_ex_funding
ml,mean,87640.36,86299.66
ml,std,447317.09,448287.12
ml,min,-1513318.12,-1519705.38
ml,p5,-571446.30,-574201.81
ml,p95,900105.05,900589.84
ml,max,2411491.00,2415937.75
