policy,metric,net_pnl,total_ex_funding
ml,mean,87106.30,86153.95
ml,std,622435.31,622383.69
ml,min,-1678070.25,-1678805.25
ml,p5,-811003.57,-811062.48
ml,p95,1243251.48,1242199.26
ml,max,3821506.50,3820614.75
