policy,metric,net_pnl,total_ex_funding
ml,mean,99396.09,98280.20
ml,std,622386.56,622291.56
ml,min,-1619988.38,-1620733.25
ml,p5,-813687.97,-814561.01
ml,p95,1229948.87,1228560.37
ml,max,3873049.25,3870910.50
