mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
49556.84375,-1352172.0,-642663.509375,-593106.665625,-1569304.0,112118.96875,-62562.125,217132.0,3.0,-15.0,33.0,1.0,d5_e3_p2_c100k_seed42,d5_e3_p2_c100k,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=100000.0,6.775294315266607
59657.2890625,-1422714.75,-667639.41875,-607982.1296875,-1569304.0,112118.96875,-52461.6796875,146589.25,5.0,-14.0,35.0,1.0,d5_e3_p2_c50k_seed42,d5_e3_p2_c50k,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=50000.0,7.061917761766623
