policy,metric,net_pnl,total_ex_funding
ml,mean,60691.27,59807.35
ml,std,550606.12,551042.75
ml,min,-1498141.12,-1499596.25
ml,p5,-726997.72,-728692.10
ml,p95,1057890.44,1058160.85
ml,max,3500927.50,3502692.50
