policy,metric,net_pnl,total_ex_funding
ml,mean,73060.90,72108.16
ml,std,530726.88,531315.56
ml,min,-1361962.12,-1364207.12
ml,p5,-695819.01,-697598.82
ml,p95,1071197.67,1071459.61
ml,max,3330605.50,3334470.75
