policy,metric,net_pnl,total_ex_funding
ml,mean,89132.92,88107.59
ml,std,509325.47,510088.50
ml,min,-1321667.25,-1324348.62
ml,p5,-655350.00,-657683.63
ml,p95,1009477.43,1010202.87
ml,max,3199864.00,3204882.50
