policy,metric,net_pnl,total_ex_funding
ml,mean,83882.77,82523.97
ml,std,569175.56,569454.62
ml,min,-1553633.62,-1555295.50
ml,p5,-753796.78,-755451.84
ml,p95,1108363.87,1107698.53
ml,max,3384572.00,3386356.75
