mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
-52803.3671875,-1478966.0,-827239.565625,-880042.9328125,-1569304.0,112118.96875,-164922.3359375,90338.0,6.0,-17.0,51.0,1.0,d5_e3_p2_no_expiry_seed42,d5_e3_p2_no_expiry,42,100,optimizer.Dense_Tracking_Reward_Scale=5.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Expiry_Penalty=0.0,6.454856937033401
