mean_pnl,worst_pnl,p5_pnl,sortino_metric,no_trade_worst,no_trade_mean,mean_delta_vs_no_trade,worst_delta_vs_no_trade,max_per_inst_pos,min_per_inst_pos,max_total_abs_pos,frac_post_settle,row_tag,row_name,seed,epochs,overrides,elapsed_min
51721.9921875,-1452102.0,-761652.98125,-709930.9890625,-1569304.0,112118.96875,-60396.9765625,117202.0,1.0,-4.0,12.0,1.0,c100k_d1_p2_seed42,c100k_d1_p2,42,100,optimizer.Dense_Tracking_Reward_Scale=1.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=100000.0,7.05959726948325
74085.140625,-1589026.5,-760088.4781249999,-686003.3374999999,-1569304.0,112118.96875,-38033.828125,-19722.5,4.0,-7.0,18.0,1.0,c100k_d2_p2_seed42,c100k_d2_p2,42,100,optimizer.Dense_Tracking_Reward_Scale=2.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=100000.0,7.994111221933175
55528.25,-1511096.75,-754772.8468749999,-699244.5968749999,-1569304.0,112118.96875,-56590.71875,58207.25,8.0,-8.0,24.0,1.0,c50k_d1_p2_seed42,c50k_d1_p2,42,100,optimizer.Dense_Tracking_Reward_Scale=1.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=50000.0,7.484898590566687
60691.2734375,-1498141.125,-726997.725,-666306.4515625,-1569304.0,112118.96875,-51427.6953125,71162.875,1.0,-5.0,12.0,1.0,c500k_d3_p2_seed42,c500k_d3_p2,42,100,optimizer.Dense_Tracking_Reward_Scale=3.0;optimizer.Entropy_Coef=0.003;objective.Power=2.0;objective.Utility_Scale_Explicit=500000.0,7.385966730883228
