policy,metric,net_pnl,total_ex_funding
ml,mean,-564668.12,-561757.75
ml,std,1033073.38,1029217.81
ml,min,-3783427.00,-3777810.00
ml,p5,-2085028.35,-2076088.10
ml,p95,1237323.73,1235087.28
ml,max,3748000.25,3740220.50
