policy,metric,net_pnl,total_ex_funding
ml,mean,-62824.00,-63883.10
ml,std,1344177.38,1342354.00
ml,min,-7626896.00,-7612997.00
ml,p5,-2499974.05,-2502247.89
ml,p95,1778905.37,1778570.55
ml,max,3430918.25,3427072.50
